,Address,Price,Beds,Contact
0,"930 W Altgeld St, Chicago, IL ","$1,470 - 14,020",Studio - 3 Bed,847-440-3110
1,"5441 NE NEast River Rd, Chicago, IL ","$845 - 1,855",Studio - 4 Bed,866-794-5357
2,"2 W Delaware Pl, Chicago, IL ","$3,660 - 9,979",1-5 Bed,844-414-0039
3,"1457 N Halsted St, Chicago, IL ","$1,729 - 5,958",Studio - 2 Bed,844-295-8794
4,"633 W North Ave, Chicago, IL ","$1,670 - 7,575",Studio - 3 Bed,844-265-9537
5,"811 W Agatite Ave, Chicago, IL ","$1,296 - 5,880",Studio - 3 Bed,630-282-6243
6,"728 N Morgan St, Chicago, IL ","$1,250 - 5,942",Studio - 3 Bed,833-224-1028
7,"808 W Van Buren St, Chicago, IL ","$1,249 - 3,300",Studio - 2 Bed,844-694-6517
8,"1407 S Michigan Ave, Chicago, IL ","$1,475 - 5,575",Studio - 3 Bed,844-207-9781
9,"500 N Lake Shore Dr, Chicago, IL ","$1,730 - 5,300",Studio - 2 Bed,312-548-6742
10,"514 N Peshtigo Ct, Chicago, IL ","$3,650 - 22,500",1-4 Bed,708-628-5642
11,"5240 N Sheridan Rd, Chicago, IL ","$966 - 2,216",Studio - 2 Bed,773-279-5523
12,"833 W Buena Ave, Chicago, IL ","$1,260 - 1,915",1-3 Bed,844-812-0763
13,"1140 N Lasalle St, Chicago, IL ","$942 - 1,500",Studio - 1 Bed,844-450-8749
14,"220 E Illinois St, Chicago, IL ","$1,735 - 13,995",Studio - 3 Bed,844-596-1422
15,"910 W Huron St, Chicago, IL ","$1,604 - 6,040",Studio - 4 Bed,844-741-2982
16,"400 N McClurg Ct, Chicago, IL ","$1,232 - 4,797",Studio - 2 Bed,844-482-6861
17,"4-22 N Aberdeen St, Chicago, IL ","$1,950 - 3,795",Studio - 3 Bed,844-617-1509
18,"1313 W Randolph St, Chicago, IL ","$1,210 - 2,520",Studio - 2 Bed,844-253-9833
19,"401-411 W Fullerton Pky, Chicago, IL ","$1,390 - 2,065",Studio - 3 Bed,844-812-0758
20,"345 E Wacker Dr, Chicago, IL ","$1,363 - 4,718",Studio - 3 Bed,773-904-9571
21,"2211 N Milwaukee Ave, Chicago, IL ","$971 - 3,050",Studio - 2 Bed,
22,"400 E South Water St, Chicago, IL ","$1,220 - 3,498",Studio - 2 Bed,844-275-8009
23,"555 W Madison St, Chicago, IL ","$1,170 - 2,755",Studio - 2 Bed,888-692-0211
24,"165 W Superior St, Chicago, IL ","$1,235 - 9,791",Studio - 3 Bed,844-214-0691
