,Address,Price,Beds,Contact
0,360 E South Water St Chicago  6,"$1,650 - $4,403",Studio - 2 Br,312-288-8069
1,345 E Wacker Dr Chicago  6,"$1,596 - $4,501",Studio - 3 Br,773-904-9571
2,200 E Chestnut St Chicago  6,"$1,228 - $2,893",Studio - 2 Br,708-315-6519
3,910 W Huron St Chicago  6,"$1,730 - $4,100",Studio - 4 Br,312-646-4936
4,1130 S Michigan Ave Chicago  6,"$1,418 - $4,201",Studio - 2 Br,866-610-8317
5,805 N LaSalle Dr Chicago  6,"$1,600 - $5,100",Studio - 2 Br,872-206-3038
6,850 S Clark St Chicago  6,"$1,785 - $3,545",Studio - 2 Br,312-462-1938
7,1350 N Lake Shore Dr Chicago  6,"$1,226 - $3,032",Studio - 2 Br,312-462-0403
8,200 E Illinois St Chicago  6,"$1,828 - $12,878",Studio - 4 Br,773-273-6395
9,400 N McClurg Ct Chicago  6,"$1,860 - $3,014",Studio - 2 Br,877-421-7889
10,71 W Hubbard St Chicago  6,"$1,873 - $6,969",Studio - 3 Br,312-219-9513
11,765 W Adams St Chicago  6,"$1,830 - $7,900",Studio - 3 Br,773-675-1174
12,400 E South Water St Chicago  6,"$1,745 - $3,429",Studio - 2 Br,866-599-7868
13,161 W Kinzie St Chicago  6,"$1,815 - $6,545",Studio - 2 Br,877-474-5097
14,111 W Wacker Dr Chicago  6,"$1,921 - $14,291",Studio - 3 Br,708-546-4173
15,123 N Des Plaines St Chicago  6,"$2,005 - $4,556",Studio - 3 Br,312-957-4484
16,225 N Columbus Dr Chicago  6,"$1,930 - $3,525",Studio - 2 Br,866-933-3491
17,850 N Lake Shore Dr Chicago  6,"$2,290 - $12,000",Studio - 3 Br,312-462-1903
18,900 S Clark St Chicago  6,"$1,439 - $3,838",Studio - 3 Br,877-834-2986
19,340 E North Water St Chicago  6,"$1,939 - $13,500",Studio - 3 Br,844-402-4750
20,5140 S Hyde Park Blvd Chicago  6,"$1,289 - $4,398",1-3 Br,773-432-4830
