,Address,Price,Beds,Contact
0,"4334 N Hazel St, Chicago, IL ","$1,390 - 3,190",Studio - 2 Bed,888-769-6192
1,"2851 S Martin Luther King Dr, Chicago, IL ","$792 - 12,317",Studio - 3 Bed,844-827-1869
2,"1350 N Lake Shore Dr, Chicago, IL ","$1,279 - 3,002",Studio - 2 Bed,844-740-9960
3,"730 W Couch Pl, Chicago, IL ","$1,835 - 5,560",Studio - 3 Bed,844-294-8524
4,"167 W Erie St, Chicago, IL ","$1,880 - 5,916",Studio - 3 Bed,844-249-5467
5,"1333 S Wabash Ave, Chicago, IL ","$1,809 - 7,254",1-3 Bed,312-767-5990
6,"165 W Superior, Chicago, IL ","$1,848 - 7,803",Studio - 3 Bed,844-214-0691
7,"343 W Wolf Point Plz, Chicago, IL ","$1,860 - 19,604",Studio - 3 Bed,844-811-0188
8,"225 N Columbus Dr, Chicago, IL ","$1,784 - 5,097",Studio - 2 Bed,866-933-3491
9,"1136-1140 S Wabash Ave, Chicago, IL ","$1,392 - 3,460",Studio - 2 Bed,312-637-6585
10,"445 E Ohio St, Chicago, IL ","$1,450 - 2,662",Studio - 2 Bed,877-395-7096
11,"555 W Kinzie St, Chicago, IL ","$1,587 - 5,025",Studio - 3 Bed,312-288-8972
12,"345 E Wacker Dr, Chicago, IL ","$1,510 - 3,094",Studio - 3 Bed,773-904-9571
13,"545 N McClurg Ct, Chicago, IL ","$2,070 - 7,965",Studio - 3 Bed,844-382-0901
14,"2933 N Sheridan Rd, Chicago, IL ","$1,735 - 2,520",1-3 Bed,888-463-3217
15,"833 W Buena Ave, Chicago, IL ","$1,275 - 1,905",1-3 Bed,844-812-0763
16,"401-411 W Fullerton Pky, Chicago, IL ","$1,415 - 3,090",Studio - 3 Bed,844-812-0758
17,"401-465 E Illinois St, Chicago, IL ","$2,095 - 4,690",Studio - 3 Bed,844-274-9788
18,"24 S Morgan St, Chicago, IL ","$2,340 - 6,195",1-3 Bed,312-283-3511
19,"801 S Financial Pl, Chicago, IL ","$1,629 - 4,681",Studio - 3 Bed,844-882-1374
20,"123 N Desplaines St, Chicago, IL ","$2,051 - 5,341",Studio - 3 Bed,779-227-6327
21,"850 N Lake Shore Dr, Chicago, IL ","$1,687 - 10,000",Studio - 3 Bed,312-462-1903
22,"765 W Adams St, Chicago, IL ","$1,770 - 7,825",Studio - 3 Bed,773-675-1174
