,Address,Price,Beds,Contact
0,"930 W Altgeld St, Chicago, IL ","$2,095 - 14,435",Studio - 3 Beds,(847) 440-3110
1,"1457 N Halsted St, Chicago, IL ","$2,126 - 5,055",Studio - 2 Beds,(844) 295-8794
2,"1407 S Michigan Ave, Chicago, IL ","$1,400 - 5,650",Studio - 3 Beds,(844) 207-9781
3,"5441 NE NEast River Rd, Chicago, IL ","$1,005 - 1,885",Studio - 4 Beds,(866) 794-5357
4,"2623-2627 N Clark St, Chicago, IL ","$2,144 - 2,224",,(947) 252-6867
5,"220 E Illinois St, Chicago, IL ","$2,114 - 9,340",Studio - 3 Beds,(844) 596-1422
6,"205 S Peoria, Chicago, IL ","$2,060 - 4,480",Studio - 2 Beds,(312) 598-1505
7,598-1505 Email One Chicago 14 ,"$2,284 - 11,220",Studio - 3 Beds,(312) 585-7552
8,"8 W Chestnut St, Chicago, IL ","$2,034 - 3,139",1-2 Beds,(312) 646-4941
9,"845 N State St, Chicago, IL ","$1,984 - 6,986",Studio - 2 Beds,(844) 490-6606
10,"200 E Illinois St, Chicago, IL ","$2,105 - 9,625",1-3 Beds,(844) 349-2090
11,"369 W Grand Ave, Chicago, IL ","$2,095 - 90,444",Studio - 4 Beds,(224) 215-0020
12,"165 N Desplaines St, Chicago, IL ","$2,212 - 4,027",Studio - 2 Beds,(312) 964-3725
13,"500 N Lake Shore Dr, Chicago, IL ","$2,050 - 5,095",Studio - 2 Beds,(312) 548-6742
14,"451 E Grand Ave, Chicago, IL ","$3,395 - 8,895",1-3 Beds,(708) 628-5642
15,"121 W Chestnut St, Chicago, IL ","$1,842 - 11,950",Studio - 3 Beds,(312) 462-0329
16,"740 N Aberdeen St, Chicago, IL ","$1,900 - 5,595",Studio - 3 Beds,(844) 402-4562
17,"1050-1060 W Monroe St, Chicago, IL ","$3,450 - 4,695",1-3 Beds,(847) 906-8710
18,"504 N Green St, Chicago, IL ","$1,635 - 6,450",Studio - 3 Beds,(312) 964-3768
19,"910 W Huron St, Chicago, IL ","$2,665 - 6,735",Studio - 4 Beds,(844) 741-2982
20,"108 W Chicago Ave, Chicago, IL ","$1,700 - 2,650",Studio - 1 Bed,(877) 314-6188
21,"4750 N Winthrop Ave, Chicago, IL ","$1,510 - 2,080",Studio - 1 Bed,(844) 227-3127
22,"171 N Aberdeen St, Chicago, IL ","$1,996 - 2,790",,(312) 429-6982
