,Address,Price,Beds,Contact
0,"930 W Altgeld St, Chicago, IL ","$2,245 - 14,435",Studio - 3 Beds,(847) 440-3110
1,"1457 N Halsted St, Chicago, IL ","$2,126 - 4,249",Studio - 2 Beds,(844) 295-8794
2,"5035 S East End Ave, Chicago, IL ","$1,575 - 4,748",Studio - 4 Beds,(224) 203-2815
3,"5441 NE NEast River Rd, Chicago, IL ","$1,090 - 2,190",Studio - 4 Beds,(866) 794-5357
4,"5036 N Sheridan Rd Chicago, IL ","$780 - 1,110",Studio - 1 Bed,(872) 285-5421
5,"369 W Grand Ave, Chicago, IL ","$2,095 - 61,768",Studio - 4 Beds,(224) 215-0020
6,"1206-1212 N State Pky, Chicago, IL ","$2,260 - 6,322",Studio - 2 Beds,(224) 326-0829
7,"730 W Couch Pl, Chicago, IL ","$2,062 - 7,287",Studio - 3 Beds,(844) 294-8524
8,"939 W Washington Blvd, Chicago, IL ","$2,556 - 3,620",Studio - 4 Beds,(312) 815-5216
9,"717 S Clark St, Chicago, IL ","$1,935 - 14,000",Studio - 4 Beds,(844) 264-5425
10,"5029 N Kenmore Ave, Chicago, IL ","$1,870 - 1,890",Studio - 2 Beds,(844) 288-1201
11,"808 W Van Buren St, Chicago, IL ","$2,200 - 3,820",Studio - 2 Beds,(844) 694-6517
12,"120 N Green St, Chicago, IL ","$2,150 - 11,847",Studio - 3 Beds,(844) 410-6603
13,"340 E North Water St, Chicago, IL ","$2,095 - 7,733",Studio - 3 Beds,(844) 402-4750
14,"2155 N Elston Ave, Chicago, IL ","$1,671 - 6,135",Studio - 3 Beds,(872) 873-3137
15,"11 S Green St, Chicago, IL ","$1,816 - 5,210",Studio - 2 Beds,(844) 417-3242
16,"2623-2627 N Clark St, Chicago, IL ","$2,209 - 2,301",,(947) 252-6867
17,"2555 N Clark St, Chicago, IL ","$1,830 - 2,803",Studio - 1 Bed,(833) 218-5816
18,"169 W Huron St, Chicago, IL ","$1,953 - 5,521",Studio - 2 Beds,(847) 979-4467
19,"740 N Aberdeen St, Chicago, IL ","$1,750 - 5,595",Studio - 3 Beds,(844) 402-4562
20,"833 N Clark St, Chicago, IL ","$2,352 - 16,463",Studio - 3 Beds,(844) 489-9630
21,"121 W Chestnut St, Chicago, IL ","$1,888 - 10,746",Studio - 3 Beds,(312) 462-0329
22,"25 W Randolph St, Chicago, IL ","$1,918 - 8,339",Studio - 3 Beds,(844) 859-7954
