,Address,Price,Beds,Contact
0,"808 W Van Buren St, Chicago, IL ","$1,945 - 3,600",Studio - 2 Bed,844-694-6517
1,"169 W Huron St, Chicago, IL ","$1,835 - 5,577",Studio - 2 Bed,847-979-4467
2,"5527-5454 S Everett Ave, Chicago, IL ","$1,102 - 2,019",Studio - 2 Bed,844-285-1275
3,"215 W Lake St, Chicago, IL ","$2,055 - 5,585",Studio - 3 Bed,224-220-3563
4,"420 E Ohio St, Chicago, IL ","$1,740 - 4,320",Studio - 3 Bed,888-380-0393
5,"500 N Milwaukee Ave, Chicago, IL ","$1,730 - 4,841",Studio - 3 Bed,312-964-3768
6,"200 N Michigan Ave, Chicago, IL ","$2,076 - 5,416",Studio - 2 Bed,844-655-0458
7,"306 Jefferson St, Chicago, IL ","$1,636 - 5,404",Studio - 2 Bed,844-443-8919
8,"200 E Illinois St, Chicago, IL ","$2,080 - 10,325",Studio - 3 Bed,773-273-6395
9,"555 W Madison St, Chicago, IL ","$1,430 - 3,535",Studio - 2 Bed,888-692-0211
10,"175 N Harbor Dr, Chicago, IL ","$1,678 - 5,176",Studio - 3 Bed,888-767-6014
11,"1350 N Wells St, Chicago, IL ","$1,635 - 3,030",Studio - 2 Bed,866-854-1757
12,"4334 N Hazel St, Chicago, IL ","$1,460 - 2,795",Studio - 2 Bed,888-769-6192
13,"320 W Illinois St, Chicago, IL ","$1,465 - 3,500",Studio - 2 Bed,844-402-3801
14,"2851 S Martin Luther King Dr, Chicago, IL ","$851 - 8,302",Studio - 3 Bed,844-827-1869
15,"1350 N Lake Shore Dr, Chicago, IL ","$1,304 - 10,264",Studio - 2 Bed,844-740-9960
16,"730 W Couch Pl, Chicago, IL ","$1,662 - 14,595",Studio - 3 Bed,844-294-8524
17,"167 W Erie St, Chicago, IL ","$1,930 - 5,595",Studio - 3 Bed,844-249-5467
18,"165 W Superior, Chicago, IL ","$1,733 - 5,088",Studio - 3 Bed,844-214-0691
19,"1333 S Wabash Ave, Chicago, IL ","$1,965 - 7,562",1-3 Bed,312-767-5990
20,"343 W Wolf Point Plz, Chicago, IL ","$1,664 - 10,850",Studio - 3 Bed,844-811-0188
21,"1136-1140 S Wabash Ave, Chicago, IL ","$1,445 - 3,370",Studio - 2 Bed,312-637-6585
22,"225 N Columbus Dr, Chicago, IL ","$1,591 - 6,084",Studio - 2 Bed,866-933-3491
23,"1 E Delaware Pl, Chicago, IL ","$1,620 - 3,776",Studio - 2 Bed,855-707-4966
