,Address,Price,Beds,Contact
0,10 Apartments in Chicago ,"$2,075 - 14,435",Studio - 3 Beds,
1,"930 W Altgeld St, Chicago, IL ","$2,075 - 14,435",Studio - 3 Beds,(847) 440-3110
2,"1457 N Halsted St, Chicago, IL ","$2,126 - 4,215",Studio - 2 Beds,(844) 295-8794
3,"5035 S East End Ave, Chicago, IL ","$1,600 - 4,748",Studio - 4 Beds,(224) 203-2815
4,"1407 S Michigan Ave, Chicago, IL ","$1,750 - 5,650",Studio - 3 Beds,(844) 207-9781
5,"5441 NE NEast River Rd, Chicago, IL ","$1,130 - 2,185",Studio - 4 Beds,(866) 794-5357
6,"1206-1212 N State Pky, Chicago, IL ","$2,260 - 6,322",Studio - 2 Beds,(224) 326-0829
7,"939 W Washington Blvd, Chicago, IL ","$2,075 - 4,815",Studio - 3 Beds,(312) 815-5216
8,"121 W Chestnut St, Chicago, IL ","$2,066 - 11,136",Studio - 3 Beds,(312) 462-0329
9,"730 W Couch Pl, Chicago, IL ","$2,079 - 7,783",Studio - 3 Beds,(844) 294-8524
10,"5029 N Kenmore Ave, Chicago, IL ","$1,740 - 1,890",Studio - 3 Beds,(844) 288-1201
11,"220 E Illinois St, Chicago, IL ","$2,539 - 9,828",Studio - 3 Beds,(844) 596-1422
12,"740 N Aberdeen St, Chicago, IL ","$2,300 - 5,299",Studio - 3 Beds,(844) 402-4562
13,"8 E Huron St, Chicago, IL ","$2,575 - 6,895",1-3 Beds,(773) 906-5670
14,"369 W Grand Ave, Chicago, IL ","$2,425 - 64,650",Studio - 4 Beds,(224) 215-0020
15,"833 N Clark St, Chicago, IL ","$2,215 - 13,048",Studio - 3 Beds,(844) 489-9630
16,"4346 N Honore St, Chicago, IL ","$2,044 - 2,139",,(844) 203-3238
17,"808 W Van Buren St, Chicago, IL ","$2,200 - 3,820",Studio - 2 Beds,(844) 694-6517
18,"922 922 W Washington Blvd, Chicago, IL ","$1,863 - 3,484",Studio - 2 Beds,(773) 358-4744
19,"169 W Huron St, Chicago, IL ","$1,990 - 5,521",Studio - 2 Beds,(847) 979-4467
20,"51 E 14th St, Chicago, IL ","$1,780 - 5,045",Studio - 2 Beds,(847) 447-2282
21,447-2282 Email One Chicago 14 ,"$2,393 - 11,620",Studio - 3 Beds,(312) 585-7552
22,"2623-2627 N Clark St, Chicago, IL ","$2,224 - 2,304",,(947) 252-6867
23,"2555 N Clark St, Chicago, IL ","$1,812 - 2,914",Studio - 1 Bed,(833) 218-5816
24,218-5816 Email NEMA Chicago 1210,"$1,920 - 19,900",Studio - 4 Beds,(872) 268-6517
25,"340 E North Water St, Chicago, IL ","$2,175 - 7,956",Studio - 3 Beds,(844) 402-4750
